spacing_D,wd_deg,ws_m_per_s,TI_per,VS,yaw_deg,power_demand_per,SAWS,SATI
8,-8.0,14,0.1,0.2,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71960601 13.92984231
 13.0319297  13.87740733 14.68933425 13.92405461 13.00467983 13.81381905]","[0.10126943 0.10068269 0.10052187 0.10064002 0.10029742 0.10015504
 0.10029887 0.10049853 0.1005917  0.10030967 0.10064604 0.10106944]"
8,-8.0,14,0.1,0.2,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.72759439 13.93069222
 13.03865777 13.89485074 14.71123763 13.92775675 13.02395958 13.86044951]","[0.10045807 0.10024604 0.10018804 0.10023068 0.10023576 0.10020065
 0.10041447 0.10040116 0.10032902 0.10018428 0.10040952 0.10063018]"
8,-8.0,14,0.1,0.2,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71960601 13.92984231
 13.0319297  13.87740733 14.67787328 13.92142067 12.99403903 13.79176762]","[0.10126943 0.10068269 0.10052187 0.10064002 0.10059479 0.10062515
 0.10109076 0.10084497 0.10080956 0.10048957 0.10091117 0.10139381]"
8,-8.0,14,0.1,0.2,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71307027 13.92809893
 13.02567802 13.86392585 14.72161901 13.92958361 13.03335156 13.88219541]","[0.1000106  0.10002131 0.1000296  0.10000802 0.10056488 0.1002468
 0.10036868 0.10069392 0.10022405 0.10011328 0.10025914 0.10041735]"
8,-8.0,14,0.1,0.2,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.68842655 13.92386987
 13.00382526 13.81191308 14.70806892 13.92761889 13.02166891 13.85324714]","[0.10002944 0.10005919 0.1000822  0.10002228 0.10134039 0.10063194
 0.10078924 0.10140277 0.10047433 0.10027852 0.1004951  0.10077967]"
8,-8.0,14,0.1,0.2,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71307027 13.92809893
 13.02567802 13.86392585 14.71248259 13.92791026 13.02515455 13.86285649]","[0.1000106  0.10002131 0.1000296  0.10000802 0.10029895 0.10013251
 0.10032304 0.10058163 0.10032253 0.10017575 0.10038629 0.10060657]"
8,-8.0,14,0.1,0.2,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.68842655 13.92386987
 13.00382526 13.81191308 14.68678908 13.92338201 13.00236057 13.80889726]","[0.10002944 0.10005919 0.1000822  0.10002228 0.1005924  0.10031118
 0.10066011 0.10108428 0.10060698 0.10032022 0.10067882 0.10111151]"
8,-8.0,14,0.1,0.2,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71307027 13.92809893
 13.02567802 13.86392585 14.71031077 13.92750942 13.02312026 13.85867968]","[0.1000106  0.10002131 0.1000296  0.10000802 0.10044136 0.10032799
 0.10064892 0.10075067 0.10033386 0.10018908 0.10042473 0.10064687]"
8,-8.0,14,0.1,0.2,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.68842655 13.92386987
 13.00382526 13.81191308 14.67491848 13.92060839 12.99133595 13.7862248 ]","[0.10002944 0.10005919 0.1000822  0.10002228 0.10099329 0.10085904
 0.10157581 0.10156305 0.10083153 0.10050445 0.10095173 0.10144613]"
8,-8.0,14,0.1,0.2,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71341437 13.92824462
 13.02585306 13.86512754 14.72120738 13.9295168  13.03297827 13.88131785]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10053103 0.10022972
 0.1003488  0.1006572  0.10022427 0.10011684 0.10026897 0.10042502]"
8,-8.0,14,0.1,0.2,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.67830746 13.921569
 12.99427233 13.79340226 14.70668277 13.92722843 13.02039062 13.85056395]","[0.10079496 0.10095361 0.10147376 0.10078812 0.10132656 0.10060553
 0.10081271 0.10146184 0.10047989 0.10028698 0.10051696 0.10080153]"
8,-8.0,14,0.1,0.2,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71341437 13.92824462
 13.02585306 13.86512754 14.71187657 13.92778812 13.02460194 13.86161217]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10029576 0.10014084
 0.10034156 0.10058388 0.10032491 0.1001803  0.1003985  0.10061831]"
8,-8.0,14,0.1,0.2,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.67830746 13.921569
 12.99427233 13.79340226 14.68470279 13.92284125 13.00043455 13.80482663]","[0.10079496 0.10095361 0.10147376 0.10078812 0.10065979 0.10035413
 0.10079066 0.10125105 0.10061968 0.10033144 0.10070874 0.10114761]"
8,-8.0,14,0.1,0.2,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71341437 13.92824462
 13.02585306 13.86512754 14.70969922 13.92737933 13.02256042 13.85745427]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10047553 0.10036435
 0.10070611 0.10079624 0.10033737 0.10019433 0.10043799 0.10065999]"
8,-8.0,14,0.1,0.2,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.67830746 13.921569
 12.99427233 13.79340226 14.67257411 13.91995793 12.98917396 13.78183649]","[0.10079496 0.10095361 0.10147376 0.10078812 0.10116835 0.1009829
 0.1018206  0.10185665 0.10084964 0.10051888 0.10098702 0.10148966]"
8,0.0,14,0.1,0.2,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.41349588 13.64818688
 12.75952048 13.59635984 14.33823404 13.57760257 12.69181557 13.51957294]","[0.10045807 0.10024604 0.10018804 0.10023068 0.10374237 0.10316126
 0.10325011 0.10352298 0.10397414 0.10358749 0.10369746 0.10394981]"
8,0.0,14,0.1,0.2,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.21745026 13.50059264
 12.58282173 13.3688503  14.08270637 13.37672049 12.45815693 13.22411341]","[0.10126943 0.10068269 0.10052187 0.10064002 0.10763046 0.10598895
 0.10615236 0.10695164 0.10757945 0.10657697 0.106923   0.10768474]"
8,0.0,14,0.1,0.2,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.41349588 13.64818688
 12.75952048 13.59635984 14.3047555  13.52697684 12.66352956 13.50646915]","[0.10045807 0.10024604 0.10018804 0.10023068 0.10315037 0.10286131
 0.10302748 0.1032247  0.10403643 0.10393449 0.10398294 0.10400752]"
8,0.0,14,0.1,0.2,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.21745026 13.50059264
 12.58282173 13.3688503  14.01156317 13.26444491 12.40154529 13.21082968]","[0.10126943 0.10068269 0.10052187 0.10064002 0.10581197 0.10507386
 0.10546599 0.10602464 0.10763452 0.10733256 0.10746055 0.10763595]"
8,0.0,14,0.1,0.2,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.41349588 13.64818688
 12.75952048 13.59635984 14.33287192 13.53483134 12.68968015 13.55653546]","[0.10045807 0.10024604 0.10018804 0.10023068 0.10305492 0.10293505
 0.1032553  0.10326978 0.10373806 0.10389604 0.10388378 0.10363203]"
8,0.0,14,0.1,0.2,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.21745026 13.50059264
 12.58282173 13.3688503  14.05787826 13.25595329 12.44871255 13.31785262]","[0.10126943 0.10068269 0.10052187 0.10064002 0.10555179 0.10532512
 0.10620108 0.10618913 0.10705756 0.10744478 0.10730119 0.10678125]"
8,0.0,14,0.1,0.2,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.34758824 13.55774227
 12.70219746 13.55768354 14.321142   13.55363265 12.67754193 13.51305671]","[0.1000106  0.10002131 0.1000296  0.10000802 0.10387268 0.10366696
 0.10356131 0.10363361 0.10397386 0.10375643 0.10387154 0.10398443]"
8,0.0,14,0.1,0.2,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.09971168 13.32360057
 12.48300912 13.32334012 14.03981442 13.32008674 12.42371132 13.20742165]","[0.10002944 0.10005919 0.1000822  0.10002228 0.10753783 0.10687683
 0.1065451  0.10677462 0.10762982 0.10700763 0.10733471 0.10779131]"
8,0.0,14,0.1,0.2,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.34758824 13.55774227
 12.70219746 13.55768354 14.28970777 13.50266929 12.65105163 13.50338627]","[0.1000106  0.10002131 0.1000296  0.10000802 0.10350227 0.10352514
 0.10354229 0.10349559 0.10407864 0.10414729 0.10419291 0.10405598]"
8,0.0,14,0.1,0.2,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.09971168 13.32360057
 12.48300912 13.32334012 13.97674902 13.20655504 12.37467046 13.20812862]","[0.10002944 0.10005919 0.1000822  0.10002228 0.10634089 0.10641083
 0.10646347 0.10632039 0.1077911  0.10789942 0.10796303 0.10775025]"
8,0.0,14,0.1,0.2,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.34758824 13.55774227
 12.70219746 13.55768354 14.32030501 13.51299151 12.67924393 13.55454996]","[0.1000106  0.10002131 0.1000296  0.10000802 0.1036485  0.10377885
 0.10399292 0.10370698 0.10382256 0.10413235 0.10412623 0.10371108]"
8,0.0,14,0.1,0.2,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.09971168 13.32360057
 12.48300912 13.32334012 14.03568526 13.20916163 12.43222677 13.32280288]","[0.10002944 0.10005919 0.1000822  0.10002228 0.1068281  0.10723205
 0.1079115  0.10700591 0.10730408 0.10805564 0.10786702 0.1069543 ]"
8,0.0,14,0.1,0.2,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.41282781 13.59677278
 12.7606972  13.6482733  14.33316315 13.5557424  12.68897627 13.53526304]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10316085 0.10326375
 0.10302526 0.10283735 0.10376677 0.10372054 0.10383018 0.10378423]"
8,0.0,14,0.1,0.2,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.21469333 13.37081433
 12.58784628 13.50091587 14.05951668 13.31584437 12.44495589 13.25603044]","[0.10079496 0.10095361 0.10147376 0.10078812 0.10590175 0.10615682
 0.10545067 0.1050217  0.10712538 0.10691997 0.10718    0.10725284]"
8,0.0,14,0.1,0.2,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.41282781 13.59677278
 12.7606972  13.6482733  14.3042156  13.50603386 12.66455154 13.52793524]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10304242 0.10329796
 0.10321142 0.102863   0.10391661 0.1041434  0.10417957 0.10387626]"
8,0.0,14,0.1,0.2,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.21469333 13.37081433
 12.58784628 13.50091587 14.00911307 13.21073992 12.40631756 13.2670993 ]","[0.10079496 0.10095361 0.10147376 0.10078812 0.10550142 0.10623728
 0.10599279 0.105076   0.10738676 0.107872   0.10785525 0.10724831]"
8,0.0,14,0.1,0.2,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.41282781 13.59677278
 12.7606972  13.6482733  14.33697609 13.5198971  12.69436957 13.5786021 ]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10342896 0.10372205
 0.10384417 0.10322051 0.10370994 0.10414318 0.10414039 0.10357272]"
8,0.0,14,0.1,0.2,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.21469333 13.37081433
 12.58784628 13.50091587 14.07710057 13.22766063 12.47001515 13.37973386]","[0.10079496 0.10095361 0.10147376 0.10078812 0.10669237 0.10755251
 0.10793488 0.10616631 0.10702875 0.10803658 0.10782274 0.10658207]"
8,8.0,14,0.1,0.2,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71330364 13.86515291
 13.02602064 13.92826738 14.70981272 13.85791348 13.02291912 13.92744903]","[0.10045807 0.10024604 0.10018804 0.10023068 0.10060527 0.10074249
 0.10039032 0.10025088 0.10035526 0.10067881 0.1003781  0.10013398]"
8,8.0,14,0.1,0.2,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.67779213 13.79349555
 12.99507316 13.92170621 14.67279682 13.78326659 12.99059173 13.92028045]","[0.10126943 0.10068269 0.10052187 0.10064002 0.10153628 0.10170383
 0.10092809 0.10066405 0.10106346 0.1016735  0.10106213 0.10062505]"
8,8.0,14,0.1,0.2,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71330364 13.86515291
 13.02602064 13.92826738 14.71207883 13.86204838 13.02481628 13.92783793]","[0.10045807 0.10024604 0.10018804 0.10023068 0.10030739 0.10058705
 0.10030569 0.10011401 0.10032771 0.10064983 0.10038128 0.10013386]"
8,8.0,14,0.1,0.2,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.67779213 13.79349555
 12.99507316 13.92170621 14.68527173 13.80606719 13.0011099  13.92302005]","[0.10126943 0.10068269 0.10052187 0.10064002 0.10069408 0.1012601
 0.10068745 0.10027847 0.10062196 0.10117019 0.10067605 0.10027715]"
8,8.0,14,0.1,0.2,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71330364 13.86515291
 13.02602064 13.92826738 14.72140053 13.88156767 13.03300625 13.92954034]","[0.10045807 0.10024604 0.10018804 0.10023068 0.10042013 0.1007474
 0.1005922  0.10025435 0.10021222 0.10047139 0.10029432 0.10008176]"
8,8.0,14,0.1,0.2,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.67779213 13.79349555
 12.99507316 13.92170621 14.70724409 13.85108587 13.02030208 13.92729688]","[0.10126943 0.10068269 0.10052187 0.10064002 0.10101529 0.10171881
 0.10149809 0.1006743  0.10045826 0.10085518 0.10056249 0.10025368]"
8,8.0,14,0.1,0.2,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71306844 13.86391384
 13.02567606 13.92810197 14.71043352 13.85912905 13.02345327 13.92757383]","[0.1000106  0.10002131 0.1000296  0.10000802 0.10056313 0.10070934
 0.10036769 0.10022804 0.1003466  0.10066877 0.10037971 0.10013395]"
8,8.0,14,0.1,0.2,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.68841927 13.81186306
 13.00381748 13.92388502 14.67518056 13.78760798 12.99262616 13.9208983 ]","[0.10002944 0.10005919 0.1000822  0.10002228 0.10133532 0.10144647
 0.10078702 0.10057949 0.10085016 0.10144867 0.10086679 0.10043381]"
8,8.0,14,0.1,0.2,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71306844 13.86391384
 13.02567606 13.92810197 14.71269289 13.86327698 13.02534037 13.92795508]","[0.1000106  0.10002131 0.1000296  0.10000802 0.1002983  0.10059505
 0.10032251 0.10011716 0.1003199  0.10064096 0.1003839  0.10013442]"
8,8.0,14,0.1,0.2,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.68841927 13.81186306
 13.00381748 13.92388502 14.68739848 13.81006785 13.00289872 13.92353428]","[0.10002944 0.10005919 0.1000822  0.10002228 0.10059069 0.10112235
 0.10065874 0.10026823 0.10060052 0.10114039 0.10067285 0.10027519]"
8,8.0,14,0.1,0.2,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71306844 13.86391384
 13.02567606 13.92810197 14.72181921 13.88242774 13.03335204 13.92960277]","[0.1000106  0.10002131 0.1000296  0.10000802 0.10043979 0.10079381
 0.10064837 0.10028182 0.10018004 0.10043999 0.10027291 0.1000569 ]"
8,8.0,14,0.1,0.2,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.68841927 13.81186306
 13.00381748 13.92388502 14.70867799 13.85370379 13.02144831 13.9276641 ]","[0.10002944 0.10005919 0.1000822  0.10002228 0.10098982 0.10168517
 0.10157424 0.10072981 0.10044346 0.10083887 0.10056676 0.10025413]"
8,8.0,14,0.1,0.2,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.72765218 13.89476876
 13.03852397 13.9306888  14.71137037 13.86089012 13.02426995 13.92781844]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10034523 0.10037216
 0.10016922 0.10011064 0.10033639 0.10065671 0.10037946 0.10013289]"
8,8.0,14,0.1,0.2,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71984173 13.87706923
 13.0313816  13.92982821 14.6781737  13.79310415 12.99521376 13.92168838]","[0.10079496 0.10095361 0.10147376 0.10078812 0.10089894 0.10076493
 0.10040989 0.10037493 0.10067582 0.1012612  0.10070979 0.10028286]"
8,8.0,14,0.1,0.2,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.72765218 13.89476876
 13.03852397 13.9306888  14.71359529 13.86499126 13.02612454 13.92819157]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10011575 0.10030224
 0.10016389 0.10002484 0.10031061 0.10063041 0.10038475 0.1001339 ]"
8,8.0,14,0.1,0.2,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71984173 13.87706923
 13.0313816  13.92982821 14.68996734 13.81491847 13.00510989 13.92419202]","[0.10079496 0.10095361 0.10147376 0.10078812 0.10025979 0.1005693
 0.10039455 0.10013592 0.10057639 0.10110717 0.10066639 0.10027129]"
8,8.0,14,0.1,0.2,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.72765218 13.89476876
 13.03852397 13.9306888  14.7225322  13.88373583 13.03396795 13.92982614]","[0.10028658 0.10034383 0.10053197 0.10028411 0.10028914 0.10054152
 0.10052636 0.10021286 0.10017307 0.10043391 0.10027628 0.10005732]"
8,8.0,14,0.1,0.2,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.74390322 13.93229608 13.05298501 13.93229608 14.71984173 13.87706923
 13.0313816  13.92982821 14.71044334 13.85694219 13.02295171 13.92820049]","[0.10079496 0.10095361 0.10147376 0.10078812 0.1007431  0.10123704
 0.1014028  0.1006589  0.10042674 0.10082064 0.10056804 0.10025239]"
4,-8.0,14,0.2,0.1,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.20923866 13.9077174
 13.36961337 13.67932069 14.17730692 13.89055082 13.33952392 13.63009626]","[0.20022984 0.20012317 0.20009202 0.20011246 0.20302131 0.20139114
 0.20283471 0.20486283 0.20344019 0.20172783 0.20338881 0.20560392]"
4,-8.0,14,0.2,0.1,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.11697515 13.87643164
 13.28274904 13.51356135 14.06024844 13.84564704 13.22916201 13.42740746]","[0.20063807 0.20034203 0.20025555 0.2003123  0.20589571 0.20303722
 0.20535507 0.20881276 0.20619518 0.2033408  0.20607606 0.20978254]"
4,-8.0,14,0.2,0.1,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.20923866 13.9077174
 13.36961337 13.67932069 14.14937314 13.87407654 13.31327615 13.58945842]","[0.20022984 0.20012317 0.20009202 0.20011246 0.20278454 0.20128955
 0.20274616 0.20468723 0.2037984  0.20197193 0.20381465 0.2061867 ]"
4,-8.0,14,0.2,0.1,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.11697515 13.87643164
 13.28274904 13.51356135 14.00185688 13.80993719 13.17436399 13.34570332]","[0.20063807 0.20034203 0.20025555 0.2003123  0.20520674 0.20274518
 0.20509729 0.20829563 0.20695175 0.20386958 0.20696229 0.21095677]"
4,-8.0,14,0.2,0.1,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.20923866 13.9077174
 13.36961337 13.67932069 14.15645499 13.8766232  13.32000823 13.60474282]","[0.20022984 0.20012317 0.20009202 0.20011246 0.20276647 0.2013491
 0.20285547 0.20466569 0.20369098 0.20194984 0.20376129 0.20599234]"
4,-8.0,14,0.2,0.1,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.11697515 13.87643164
 13.28274904 13.51356135 14.00141385 13.80529875 13.17432499 13.35696069]","[0.20063807 0.20034203 0.20025555 0.2003123  0.20515771 0.20291919
 0.20541896 0.20823747 0.20696643 0.20396971 0.2070678  0.21087859]"
4,-8.0,14,0.2,0.1,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.15693007 13.87749696
 13.32041773 13.60194587 14.16754629 13.8839893  13.33036232 13.61743561]","[0.20000557 0.20001043 0.20001378 0.20000383 0.20378667 0.20192315
 0.2036573  0.20601037 0.20357463 0.20183788 0.20355284 0.20579427]"
4,-8.0,14,0.2,0.1,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.01552031 13.81578238
 13.18737344 13.36868566 14.03552829 13.83013957 13.20597908 13.39372514]","[0.20001548 0.20002898 0.20003828 0.20001064 0.20706195 0.20382525
 0.20667153 0.21063793 0.20658414 0.20363548 0.20652016 0.21033539]"
4,-8.0,14,0.2,0.1,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.15693007 13.87749696
 13.32041773 13.60194587 14.13899475 13.86703128 13.30354742 13.57625396]","[0.20000557 0.20001043 0.20001378 0.20000383 0.2036282  0.20186283
 0.20364574 0.20594878 0.20395232 0.20209348 0.20399806 0.20640665]"
4,-8.0,14,0.2,0.1,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.01552031 13.81578238
 13.18737344 13.36868566 13.97405067 13.79174368 13.14838419 13.3094755 ]","[0.20001548 0.20002898 0.20003828 0.20001064 0.2065816  0.20364407
 0.20663321 0.21044561 0.2074173  0.20421746 0.20748369 0.21161438]"
4,-8.0,14,0.2,0.1,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.15693007 13.87749696
 13.32041773 13.60194587 14.14641676 13.86965778 13.31059688 13.59228338]","[0.20000557 0.20001043 0.20001378 0.20000383 0.20370045 0.20196969
 0.20383557 0.20604746 0.20385222 0.20207474 0.20395014 0.20622329]"
4,-8.0,14,0.2,0.1,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[14.36713768 13.96177995 13.51820218 13.96177995 14.01552031 13.81578238
 13.18737344 13.36868566 13.97439062 13.78677142 13.14911522 13.32345425]","[0.20001548 0.20002898 0.20003828 0.20001064 0.20680147 0.20396202
 0.20720619 0.21075084 0.20745838 0.20433664 0.2076102  0.21156419]"
